Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Float shares outstanding
MCEM,Monarch Cement Co. (The),185,USD,-2.631578947368421,764,1.595655806182122,480999982.3809524,USD,8.282036933407946,22.3375,USD,73.53018862061462,1.47619,Non-Energy Minerals,,2572671.4
OPY,"Oppenheimer Holdings, Inc.",45.78,USD,-0.043668122270733675,13095,0.3081966904453142,468297107.10786027,USD,12.344946607701434,3.7084,USD,18.034247883378963,1.31004,Finance,,5812390.553
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",20.435,USD,-0.9932170542635748,5349,0.09857818158362744,465753372.5113857,USD,16.375510858241846,1.2479,USD,73.6812804453723,1.93798,Retail Trade,Strong buy,7272074.781599999
SEZL,Sezzle Inc.,81.02,USD,6.605263157894732,31786,0.3939869456033754,459172321.57894737,USD,35.43251989853931,2.2866,USD,,0,Technology Services,,2414109.355385
SMBC,"Southern Missouri Bancorp, Inc.",40.28,USD,-2.0189734857698816,2724,0.11110884506352864,457390105.40695703,USD,8.755950698867466,4.6003,USD,,2.0433,Finance,Buy,9499401.123300001
ODC,Oil-Dri Corporation Of America,67.72,USD,-2.364475201845445,8389,0.32016884336190643,456938764.86389846,USD,13.43357600523695,5.0411,USD,50.597478640138625,1.67243,Process Industries,,4856220.80504
DAVE,Dave Inc.,36.76,USD,1.6311860658003767,66576,0.28765203850742055,455322875.93143487,USD,,-0.2969,USD,94.57350172719462,0,Finance,Strong buy,6469844.7948
CNSRF,Coinshares International Limited,6.7,USD,-4.285714285714283,2250,0.8389261744966443,445605124.5279035,USD,,-33.81597436,USD,-204.80593184072836,0.672314,Technology Services,Strong buy,8315748.296834
CRD.B,Crawford & Company,8.6358,USD,2.078014184397149,3549,0.4649304372887573,442751443.39716303,USD,18.900853578463558,0.4569,USD,,3.30969,Finance,Strong buy,6452986.3739
MCB,Metropolitan Bank Holding Corp.,39.175,USD,-2.936075322101096,12038,0.1507888292508784,438483272.6920217,USD,6.450683352544046,6.073,USD,,0,Finance,Strong buy,9404912.575299999
NBN,Northeast Bank,55.735,USD,-0.9331674369001042,7479,0.549393235976846,434958817.8914859,USD,7.643517375682273,7.2918,USD,,0.0710985,Finance,Strong buy,6862959.6104999995
RCBC,River City Bank,294,USD,0.684931506849315,4,0.009328358208955223,434103346.9862069,USD,6.606741573033708,44.5,USD,,0.496552,Finance,,1453371.6108600001
ALPIB,Alpine Banks of Colorado,27.04,USD,-0.026620130734423462,400,0.11083709717642495,429436656.9855287,USD,4.743110736901191,5.7009,USD,,2.96846,Finance,,7130381.8164
CTNM,"Contineum Therapeutics, Inc.",16.67,USD,0.48221820373720226,7165,0.18246269891999398,428806861.36226654,USD,,,,,0,Health Technology,Strong buy,9820179.697247999
WLFC,Willis Lease Finance Corporation,64.99,USD,6.523520734305846,1752,0.13509449674986698,427147490.8380593,USD,7.492679102584795,8.6738,USD,98.58510005036861,0,Finance,,2187719.10609
GBLI,"Global Indemnity Group, LLC",31.27,USD,0.9393460085864631,2889,1.0588623369007477,425408788.96413696,USD,12.651723579867292,2.4716,USD,129.36154417223463,3.55079,Finance,Neutral,6800377.3478
ADBKF,ADDIKO BK AG,21.51,USD,26.52941176470589,2099,2.864746826804968,419445015.97277236,USD,9.237467547318525,2.328560278,USD,,6.23762,Finance,Buy,6682728
RICK,"RCI Hospitality Holdings, Inc.",44.615,USD,-2.9053318824809593,30286,0.36614262709692397,416040106.4607182,USD,21.761291581309145,2.0502,USD,-55.15257574100405,0.522307,Consumer Services,Strong buy,8586038.96416
ENGN,enGene Holdings Inc.,9.345,USD,-6.549999999999994,91831,0.5500426768092721,411956349.89250004,USD,,-5.148,USD,-3336.5821094793055,0,Health Technology,Strong buy,6462816.925744
DHIL,"Diamond Hill Investment Group, Inc.",146.65,USD,-1.2324892241379204,3815,0.1969286359530262,406644284.72151136,USD,9.968866411072137,14.7108,USD,1.926874389407389,4.04095,Finance,,2643429.31168
KRRO,"Korro Bio, Inc.",43.015,USD,1.2117647058823542,30609,0.6622701397498393,398877551.4928235,USD,,-38.1364,USD,65.4675763900522,0,Health Technology,Strong buy,5890129.06408
SENEA,Seneca Foods Corp.,55.5,USD,-3.158262083406041,33356,0.9935867839493853,396179468.469726,USD,6.58027340739599,8.4343,USD,682.8383144607388,0,Consumer Non-Durables,,4771960.3239
MLP,"Maui Land & Pineapple Company, Inc.",20.12,USD,-1.7578124999999973,4024,0.3140143741172247,396156968.34375,USD,,-0.1577,USD,-387.77372262773724,0,Finance,,6890115.1695
ATLCP,"Atlanticus Holdings Corporation - 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",22.78,USD,2.3907659530476773,538,0.22023005444348928,394357154,USD,5.3627760252365935,4.2478,USD,-13.327892266884309,0,Finance,,4723028.7774
ATLCL,Atlanticus Holdings Corporation - 6.125% Senior Notes due 2026,22.78,USD,-0.7407407407407327,3016,0.21678346810422283,394357154,USD,5.3627760252365935,4.2478,USD,-13.327892266884309,0,Finance,,4723028.7774
ATLCZ,Atlanticus Holdings Corporation - 9.25% Senior Notes due 2029,25.02,USD,0.03998400639743307,3149,0.20211031667586613,394357154,USD,5.890107820518857,4.2478,USD,-13.327892266884309,0,Finance,,4723028.7774
ATLC,Atlanticus Holdings Corporation,25.84,USD,-3.07576894223556,3951,0.16043041315602477,382227639.1357839,USD,6.083148924148971,4.2478,USD,-13.327892266884309,0,Finance,Buy,4723028.7774
ESQ,"Esquire Financial Holdings, Inc.",45.72,USD,-1.677419354838712,3021,0.13814580075177654,379147031.3264516,USD,9.837970434445806,4.6473,USD,,1.1828,Finance,Strong buy,7009057.9744
CRMT,"America's Car-Mart, Inc.",58.9,USD,-3.7896112381574656,59403,1.0271400263515547,376494576.47174126,USD,,-4.6945,USD,-169.84304098787476,0,Retail Trade,Neutral,5718820.107
PSSWF,PSI SOFTWARE AG,23.79241,USD,-6.2379422641073825,6000,3.1115490328268423,372926789.50504184,USD,1031.3958205433412,0.023068165999999998,USD,-96.52970573754675,1.81818,Technology Services,Strong buy,6442090.78226
THVB,"Thomasville Bancshares, Inc.",66,USD,0,802,1.3679003922906363,368148004.99999994,USD,,,,,1.59091,Finance,,4037395.4459999995
NVEC,NVE Corporation,74.75,USD,-2.0314547837483583,2335,0.15317501967987404,361317285.11467886,USD,21.12477038293062,3.5385,USD,-24.642218246869408,5.24246,Electronic Technology,,4769377.55496
CNND,CANANDAIGUA NATIONAL CORP,192,USD,-9.433962264150944,2000,9.587727708533079,360768000,USD,,,,,4.6875,Finance,,1661879.6709999999
UNTC,Unit Corp.,37.35,USD,0.0803858520900352,5888,0.4110153223273184,359808518.8263666,USD,2.799913041522673,13.3397,USD,-59.767102382058255,23.4459,Utilities,,9597285.37064
JOUT,Johnson Outdoors Inc.,35.255,USD,-1.6596931659693133,10583,0.17016083519176256,359302893.1606695,USD,75.18660695244189,0.4689,USD,-89.2300978455602,3.62622,Consumer Durables,,8340577.014520001
VLGEA,"Village Super Market, Inc.",26.78,USD,-1.1443337024732327,9129,0.2840403487265011,356568781.09191585,USD,7.750636721463302,3.4552,USD,4.636443475364169,3.6914,Retail Trade,,8800783.3503
HIFS,Hingham Institution for Savings,165.96,USD,-1.624184943687007,2773,0.24655682899287804,356050545.6334322,USD,14.702338766832034,11.288,USD,,1.49378,Finance,,1553261.0184
SOR,"Source Capital, Inc.",43.2815,USD,0.04969949144707162,553,0.05768047312590615,354721000,USD,6.6586923076923075,6.5,USD,31.674904788915004,5.50878,Miscellaneous,,1570776.9090000002
ARTNA,Artesian Resources Corporation,34.375,USD,-0.8794694348327559,10872,0.11242496471208682,353719342.74077284,USD,20.16602135398334,1.7046,USD,-6.046409083393051,3.3417,Utilities,Strong buy,9047177.825089999
BTGGF,Bitcoin Group SE,70.65,USD,0,105,0.42613636363636365,353249990.97124606,USD,,,,,0.159744,Finance,,3750000
FLYX,"flyExclusive, Inc.",4.53,USD,1.1160714285714244,16788,0.3814076276981727,352533757.07142854,USD,38.22784810126583,0.1185,USD,-17.016806722689086,0,Transportation,Neutral,2816737.56
CGECF,Cogeco Inc.,36.55,USD,-0.598313842806652,695,0.3167152752460809,352443566.3460764,USD,11.880813046157561,3.076388784,USD,-55.77851887983538,6.62575,Consumer Services,Buy,7846927.23408
LSEA,Landsea Homes Corporation,9.645,USD,-1.0769230769230813,43667,0.310630009759873,348948707.4784615,USD,14.082347787998248,0.6849,USD,-55.381107491856675,0,Consumer Durables,Buy,3762672.97920001
UHG,"United Homes Group, Inc",7.175,USD,-0.48543689320388544,11844,0.5882323726464993,347061970.776699,USD,1.262804040972931,5.6818,USD,,0,Consumer Durables,,5373915.0035999995
JILL,"J. Jill, Inc.",32.205,USD,0.6406249999999947,108464,0.35089592272421843,346134399.5517187,USD,9.605977450337052,3.3526,USD,48.233629570676925,0.21875,Retail Trade,Buy,4926028.426200001
SMLP,"Summit Midstream Partners, LP",32.175,USD,3.790322580645152,9361,1.1801860863864444,342621424.30645156,USD,4.484195562493031,7.1752,USD,,0,Industrial Services,,9212382.046600001
PTSI,"P.A.M. Transportation Services, Inc.",15.65,USD,-2.8553693358162575,13116,0.6340060422960725,340468675.0248293,USD,25.786785302356236,0.6069,USD,-81.10699498801482,0,Transportation,Neutral,5905557.816
KCLI,Kansas City Life Insurance Co.,35.1225,USD,-1.0633802816901345,1500,1.3300230537329314,340091167,USD,5.69550975400133,6.1667,USD,,1.59442,Finance,,1505561.255
EXOD,"Exodus Movement, Inc.",13.01,USD,-4.862888482632548,250,0.36028246144977666,336524000,USD,,,,,0,Technology Services,Strong buy,3989918.616859
PKOH,Park-Ohio Holdings Corp.,25.65,USD,-1.4219830899308263,2501,0.0892286944639678,335264945.49961567,USD,28.592130197302417,0.8971,USD,,1.9216,Producer Manufacturing,Neutral,8658254.769599998
GNTY,"Guaranty Bancshares, Inc.",28.35,USD,-1.6308119361554434,3415,0.22736351531291613,326508628.1783484,USD,11.615520137665424,2.4407,USD,,3.22693,Finance,Buy,8144524.5728
NL,"NL Industries, Inc.",6.68,USD,-1.0370370370370412,3674,0.14773887937204944,326207677.0785185,USD,,-63.3632,USD,-36183.82687927107,4.2963,Producer Manufacturing,Strong sell,8288705.288999999
NWPX,Northwest Pipe Company,32.7,USD,-1.713255184851218,11425,0.48756860100885097,324236501.0820559,USD,13.763784830372929,2.3758,USD,-20.552434456928847,0,Non-Energy Minerals,Strong buy,9588606.04117
ITIC,Investors Title Company,171,USD,-0.9442159531946912,3528,0.38730925458337906,322140068.1225743,USD,12.926733391793414,13.2284,USD,32.79792798128759,1.06586,Finance,,1406783.75816
GENK,"GEN Restaurant Group, Inc.",9.94,USD,-4.697986577181211,17685,0.38256945631223377,322044778.18791944,USD,41.074380165289256,0.242,USD,-32.759099749930535,0,Consumer Services,Strong buy,3277896.879378
RRBI,"Red River Bancshares, Inc.",45.67,USD,-0.5877231171092644,3863,0.5069420750111546,315266768.0465825,USD,9.75292032374485,4.6827,USD,,0.718328,Finance,Strong buy,4233004.67685
NODK,"NI Holdings, Inc.",15.14,USD,-0.7863695937090381,863,0.1407417071659219,312329933.5203145,USD,61.84640522875817,0.2448,USD,,0,Finance,,6560696.7375
IPI,"Intrepid Potash, Inc",23.51,USD,-2.204658901830273,28073,0.3948299262322173,311955638.3490017,USD,,-3.3868,USD,-200.6478454680535,0,Non-Energy Minerals,Sell,9861714.5419
AUUMF,Aumann AG,20.278,USD,5.790349591247958,100,0.11054609772275038,309239497.7035107,USD,22.963498478461556,0.8830536,USD,431.83283428398556,0.566251,Producer Manufacturing,Strong buy,7978849.06784
JWSM,Jaws Mustang Acquisition Corp.,11.13,USD,-0.5361930294906052,2800,0.1905047013838806,303629668.59488565,USD,,-0.1559,USD,-156.7941712204007,0,Finance,,1205303.6294
TWN,"Taiwan Fund, Inc. (The)",41.98,USD,1.24201133486071,11281,0.5338298899310058,299251000,USD,2.5954915853643454,16.1742,USD,59.04147574190248,1.0527,Miscellaneous,,6833015.47695
CIX,CompX International Inc.,24.16,USD,1.8549747048903935,13602,1.5288471265272174,297500358.89376056,USD,14.66909532483303,1.647,USD,-7.549817569463937,4.42664,Producer Manufacturing,,1500338.0196
AFRI,Forafric Global PLC,11.0165,USD,-0.0317604355716783,2723,0.8168836623267535,296114739.78951913,USD,,-0.4716,USD,-443.94463667820065,0,Process Industries,,5451397.4312
NRIM,Northrim BanCorp Inc,53.74,USD,-0.5367388487877089,4592,0.18784489705756022,295547315.4140293,USD,10.470530930345836,5.1325,USD,,4.46049,Finance,Strong buy,5316636.471299999
HBCP,"Home Bancorp, Inc.",36,USD,-1.6393442622950858,1634,0.11399151691036946,292620013.7704918,USD,7.594616260917261,4.7402,USD,,2.73224,Finance,Buy,6957143.315289999
PMTS,CPI Card Group Inc.,26.21,USD,-4.027828634199919,5346,0.2217061336208684,291519830.5393629,USD,16.686827529127143,1.5707,USD,-55.19326772215091,0,Finance,Strong buy,4369463.0024999995
CTR,ClearBridge MLP and Midstream Total Return Fund Inc.,42.0046,USD,-0.3667052505740028,941,0.07549440410766577,290343000,USD,8.59974613053804,4.8844,USD,-58.68136330183652,5.95362,Miscellaneous,,6804367.09758
EBTC,Enterprise Bancorp Inc,23.4136,USD,-0.1977834612105797,5280,0.42285668522003766,289735741.9781415,USD,8.02632751705461,2.9171,USD,,4.00682,Finance,,9591865.089300001
SCZC,West Coast Community Bancorp,33.39,USD,0.11994002998500493,3975,0.7120593293207224,285047859.9211395,USD,7.931116389548694,4.21,USD,,1.94903,Finance,,7985656.92792
FBIZ,"First Business Financial Services, Inc.",34.2,USD,1.1834319526627388,574,0.055078972115070915,283473765.63905334,USD,7.839002475474467,4.3628,USD,,2.82544,Finance,Buy,7240934.1689
FFBB,FFB Bancorp,91.2,USD,1.3333333333333366,224,0.2566746877506589,283344081.59999996,USD,8.604422975318892,10.5992,USD,,0,Finance,,3074115.65428
TLIS,Talis Biomedical Corporation,8.91,USD,-0.9449694274596897,622,0.13767458332411078,282320714.7415231,USD,,-31.4353,USD,23.04342184826222,0,Health Technology,,1670729.3350000002
WEYS,"Weyco Group, Inc.",29.7,USD,0.03368137420006066,4833,0.5440055830078454,282146807,USD,9.640979030059079,3.0806,USD,-10.270301759291618,3.40067,Consumer Non-Durables,,5833635.45186
NATH,"Nathan's Famous, Inc.",68.67,USD,-0.47826086956521496,1377,0.31669733210671575,280490495.1313043,USD,14.30058935004894,4.8019,USD,0.32593025928170105,2.89855,Consumer Services,,2842809.74298
USAP,"Universal Stainless & Alloy Products, Inc.",30.45,USD,-5.815032477575005,91345,0.6750674734909735,279829636.9857717,USD,30.28344107409249,1.0055,USD,,0,Non-Energy Minerals,Strong buy,8511556.07295
SMLR,"Semler Scientific, Inc.",39.14,USD,2.1398747390396666,264877,0.3636497681376975,276556779.65292275,USD,14.08572353978479,2.7787,USD,38.54016054245401,0,Health Technology,Strong buy,5494086.28704
CBNK,"Capital Bancorp, Inc.",19.775,USD,0.22807906741002612,2784,0.1650061343875392,274666113.3464268,USD,8.467500214096086,2.3354,USD,,1.6219,Finance,Strong buy,8779018.9072
IBEX,IBEX Limited,15.75,USD,-1.8079800498753067,19121,0.6485520272974569,271127525.6390274,USD,10.28403525954946,1.5315,USD,26.68541649433369,0,Commercial Services,Neutral,9592552.256
RMDEF,REMEDY ENTMT OYJ,20,USD,-10.313901345291484,138,,270328027.1444082,USD,,-1.854724696,USD,-314.8467265611563,0.542888,Technology Services,Buy,8318479.1504
GRIN,Grindrod Shipping Holdings Ltd.,13.7,USD,0.3663003663003585,8161,1.029571316831933,269692585.5091575,USD,,-0.4928,USD,-109.21948664222106,6.59341,Transportation,Neutral,3449074.6048
PFIS,Peoples Financial Services Corp.,38.145,USD,0.4344391785150244,3764,0.3385957810461926,269199089.4968405,USD,11.699484725800515,3.2604,USD,,4.31806,Finance,Neutral,6766634.975939999
RM,Regional Management Corp.,27.19,USD,-2.0180180180180134,3638,0.18289586800126692,269077682.8990991,USD,11.815574482878498,2.3012,USD,-33.3603614039152,4.32432,Finance,Neutral,8987491.3312
BSVN,Bank7 Corp.,29,USD,-1.4945652173913087,1221,0.17504372509103422,268190737.1603261,USD,8.985004337588302,3.2276,USD,,2.68342,Finance,Buy,3557209.31808
SMTI,Sanara MedTech Inc.,31.03,USD,1.5711947626841256,2098,0.0997987850996323,267639987.48707038,USD,,-0.5868,USD,52.55881639582829,0,Health Technology,Strong buy,3445758.7748
ACNB,ACNB Corporation,31.1591,USD,-1.270278833967047,2325,0.25333972584827946,266085485.20466098,USD,9.027959668540301,3.4514,USD,,3.80228,Finance,Neutral,8161429.300829999
AMBZ,"American Business Bank (Los Angeles, CA)",30.2,USD,0,50475,8.19865183139771,265732305.99999997,USD,6.754943186901674,4.4708,USD,,0,Finance,,8218745.4776800005
HBB,Hamilton Beach Brands Holding Company,18.68,USD,-3.4625322997416106,7536,0.24274518519950136,264247714.41860464,USD,9.057848033748726,2.0623,USD,115.42881019534106,2.29974,Consumer Durables,,6147733.2056
SLND,"Southland Holdings, Inc.",5.47,USD,1.109057301293893,7619,0.23222003450230724,262700507.2125693,USD,,-0.3189,USD,-588.768898488121,0,Industrial Services,Buy,7449937.13556
CLMB,"Climb Global Solutions, Inc.",57.06,USD,-0.3666841278156117,6083,0.6359312111233077,261627563.99999997,USD,22.082897944966913,2.5839,USD,-12.085332244564661,1.19173,Distribution Services,Strong buy,3815084.92728
SLAM,Slam Corp.,11.1,USD,0.0901713255184832,807,0.09827680691712842,260327849.59422904,USD,146.8253968253968,0.0756,USD,-59.85130111524164,0,Finance,,7672964.130799999
RCKY,"Rocky Brands, Inc.",34.87,USD,-2.461538461538469,6264,0.178153956417126,258846323.66461533,USD,19.316419233325945,1.8052,USD,4.244384131200548,1.73427,Consumer Non-Durables,Neutral,6911678.35892
UNTY,"Unity Bancorp, Inc.",25.66,USD,-2.544625902012906,10391,0.9487764791818846,257603786.4549943,USD,6.734024406245899,3.8105,USD,,1.861,Finance,Strong buy,6139592.3088
OBT,"Orange County Bancorp, Inc.",45.52,USD,-0.5679335954565269,1158,0.15486666488351566,257527473.00655302,USD,7.2132602288213485,6.3106,USD,,2.00961,Finance,Strong buy,4360193.1070799995
FSBW,"FS Bancorp, Inc.",32.94,USD,-2.0808561236623153,3501,0.23685332142639687,257122866.99999997,USD,7.194338880880618,4.5786,USD,,3.09654,Finance,Buy,6592793.65137
FGPR,"Ferrellgas Partners, L.P.",10.5,USD,5.527638190954781,537,0.06330904718115583,256783737.73869345,USD,,-4.6789,USD,-26.562795855987442,0,Distribution Services,,3385642.44497
FDBC,"Fidelity D & D Bancorp, Inc.",44.75,USD,-0.6659267480577074,327,0.08087453317834442,256674006.40399557,USD,15.810486150367439,2.8304,USD,,3.32963,Finance,,4626789.69753
ALAR,Alarum Technologies Ltd.,36.68,USD,-1.7148981779206873,52753,0.18379267275093242,256009645.68839997,USD,,-1.4033,USD,50.93871272244171,0,Technology Services,Strong buy,6474873.18435
FNLC,"First Bancorp, Inc (ME)",22.925,USD,-2.029914529914521,1805,0.17283146777483074,255303872.57905984,USD,9.2316675391616,2.4833,USD,,5.98291,Finance,,9531563.3025
BKKT,"Bakkt Holdings, Inc.",19.01,USD,1.386666666666675,100024,0.30583001459987913,255250397.77866668,USD,,-14.071,USD,92.50039440751465,0,Commercial Services,Buy,5786001.82902
LITRF,Lithium Royalty Corp.,4.55,USD,-1.3015184381778848,593,0.3115641254662954,252138037.38317758,USD,,-0.07824919999999999,USD,,0,Producer Manufacturing,Strong buy,8315253.199480001
NEN,New England Realty Associates Limited Partnership,71.85,USD,0.4895104895104816,779,0.9157164687904078,252099363.00000003,USD,25.02612330198537,2.871,USD,100.2231675849083,2.22686,Finance,,1786872.463246
NASB,"NASB Financial, Inc.",33.49,USD,-1.4999999999999942,1260,1.5823182217757128,247290154.09000003,USD,8.151790278217268,4.1083,USD,,2.94118,Finance,,7369881.792
TCI,"Transcontinental Realty Investors, Inc.",28.45,USD,-1.1466296038915977,174,0.06817647519786851,245788561.4732453,USD,49.461057023643946,0.5752,USD,-98.91327758653915,0,Finance,,1221867.66692
ESEA,Euroseas Ltd.,34.85,USD,-2.106741573033708,7628,0.22113157444637382,244423297.26264045,USD,2.2886075284352096,15.2276,USD,3.6018015811459954,5.89888,Transportation,Strong buy,2850683.61816
MCCK,"Mestek, Inc.",30,USD,0,290,0.46009836585752817,238829998.99999997,USD,6.120575334081403,4.9015,USD,314.11794525177424,0,Producer Manufacturing,,7938056.398
GCTS,"GCT Semiconductor Holding, Inc.",5.185,USD,-4.687500000000014,181622,0.47709774774620944,237940504.95312497,USD,,-0.1601,USD,-128.46222222222224,0,Electronic Technology,,8408955.72304
INBX,"Inhibrx Biosciences, Inc.",16.43,USD,-0.964436407474383,64058,0.1544396145398612,237838857.7456299,USD,,,,,0,Health Technology,,8924640.906367999
EVI,"EVI Industries, Inc.",18.71,USD,-1.7331932773109155,4450,0.5368755052058827,237260714.03886557,USD,51.204159824849484,0.3654,USD,-43.567567567567565,0,Distribution Services,,5057474.463
UTMD,"Utah Medical Products, Inc.",66.88,USD,-0.7125890736342102,4147,0.33086797992611916,235981128.5368171,USD,14.829268292682926,4.51,USD,-4.325505420140435,1.76663,Health Technology,,3294826.76342
NGS,"Natural Gas Services Group, Inc.",18.95,USD,-3.1681144609095604,10462,0.18766457871436668,235682560.8405723,USD,24.862240881658355,0.7622,USD,,0,Producer Manufacturing,Strong buy,9413243.002799999
QTTB,Q32 Bio Inc.,19.36,USD,-1.6260162601626031,6169,0.10643235101799982,231199623.61788616,USD,,-35.1637,USD,-1870.0655498907502,0,Health Technology,Strong buy,3850562.9556
SSBK,"Southern States Bancshares, Inc.",25.93,USD,-0.7274119448698364,889,0.07561002577034624,230998468.20941806,USD,7.217011327896684,3.5929,USD,,1.37825,Finance,Strong buy,6505292.07274
INBKZ,First Internet Bancorp - Fixed-to-Floating Rate Subordinated Notes Due 2029,24.3,USD,-1.0787706085894588,1033,0.3660524450744153,229553233,USD,12.844909609895339,1.8918,USD,,0.904977,Finance,,7351101.7944
